nohup: ignoring input
Traceback (most recent call last):
  File "/home7/huangjunhao/xujingzehua/USV-AUV-col/train_td3.py", line 12, in <module>
    from td3 import TD3
  File "/home7/huangjunhao/xujingzehua/USV-AUV-col/td3.py", line 3, in <module>
    import torch
ModuleNotFoundError: No module named 'torch'
nohup: ignoring input
EP:108 | TD Error [77.36166120980765, 35.31311045922004] | ALoss [270.0711207737575, 292.0768397557033] | ep_r -55 | L_data 0.47 | sum_rate 6.65 | idu 28.00 | ec 171.10 | N_D 2 | CS [7. 7.] | FX [0. 0.]
EP:109 | TD Error [73.8963887712934, 35.41597826306994] | ALoss [264.7343373484426, 288.2616793606784] | ep_r -52 | L_data 0.51 | sum_rate 5.70 | idu 24.00 | ec 147.68 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:110 | TD Error [75.89976665523503, 34.096398720374474] | ALoss [272.65006849839614, 288.58132715063255] | ep_r -74 | L_data 0.51 | sum_rate 5.46 | idu 23.00 | ec 165.95 | N_D 2 | CS [0. 0.] | FX [34.  0.]
EP:111 | TD Error [78.22252060721566, 34.593097357125906] | ALoss [276.2693237548584, 287.6245641260595] | ep_r -64 | L_data 0.47 | sum_rate 7.36 | idu 31.00 | ec 171.47 | N_D 1 | CS [4. 4.] | FX [0. 0.]
EP:112 | TD Error [80.91937397624348, 34.135346089686074] | ALoss [280.0301563975575, 286.9157499604887] | ep_r -62 | L_data 0.47 | sum_rate 7.36 | idu 31.00 | ec 159.39 | N_D 2 | CS [4. 4.] | FX [0. 0.]
EP:113 | TD Error [83.00057782183637, 34.16626731499092] | ALoss [278.802226002757, 289.25123716615417] | ep_r -60 | L_data 0.55 | sum_rate 3.56 | idu 15.00 | ec 160.61 | N_D 3 | CS [3. 3.] | FX [0. 0.]
EP:114 | TD Error [79.1443364241502, 35.998710198835894] | ALoss [276.9140014038696, 291.9483288013256] | ep_r -60 | L_data 0.50 | sum_rate 6.89 | idu 29.00 | ec 174.12 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:115 | TD Error [76.35282875464989, 36.788471080921035] | ALoss [275.3589850701057, 291.63749168921896] | ep_r -56 | L_data 0.54 | sum_rate 4.75 | idu 20.00 | ec 148.86 | N_D 4 | CS [0. 0.] | FX [0. 0.]
EP:116 | TD Error [79.26037339849786, 36.33940857345169] | ALoss [273.67661543778485, 293.5807626211679] | ep_r -55 | L_data 0.48 | sum_rate 6.65 | idu 28.00 | ec 168.39 | N_D 1 | CS [4. 4.] | FX [0. 0.]
EP:117 | TD Error [80.48209807541701, 33.42994985285101] | ALoss [272.63130055369436, 294.8251511367051] | ep_r -69 | L_data 0.45 | sum_rate 8.31 | idu 35.00 | ec 183.94 | N_D 1 | CS [4. 4.] | FX [0. 0.]
EP:118 | TD Error [80.1330197626775, 30.636346735082544] | ALoss [276.74807092931485, 284.6577163071304] | ep_r -69 | L_data 0.43 | sum_rate 9.26 | idu 39.00 | ec 180.38 | N_D 1 | CS [3. 3.] | FX [0. 0.]
EP:119 | TD Error [83.72943753176754, 30.52395317580674] | ALoss [279.87063629119905, 277.7555645953168] | ep_r -57 | L_data 0.48 | sum_rate 7.84 | idu 33.00 | ec 176.00 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:120 | TD Error [84.30147720550323, 31.485755819421666] | ALoss [282.64681903179826, 282.9531975287896] | ep_r -59 | L_data 0.41 | sum_rate 10.92 | idu 46.00 | ec 192.20 | N_D 1 | CS [3. 3.] | FX [0. 0.]
EP:121 | TD Error [85.33717904105173, 31.58507522312435] | ALoss [283.4093823351941, 288.9125270481472] | ep_r -60 | L_data 0.55 | sum_rate 4.75 | idu 20.00 | ec 169.07 | N_D 4 | CS [0. 0.] | FX [26.  0.]
EP:122 | TD Error [83.02575595943364, 33.36674738549567] | ALoss [283.254152067415, 292.00775588547197] | ep_r -59 | L_data 0.50 | sum_rate 6.41 | idu 27.00 | ec 163.82 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:123 | TD Error [86.39480428095465, 30.990346760897488] | ALoss [285.08949854466823, 298.2671763966014] | ep_r -90 | L_data 0.58 | sum_rate 2.85 | idu 12.00 | ec 146.29 | N_D 5 | CS [0. 0.] | FX [  0. 114.]
EP:124 | TD Error [98.13442561771724, 32.085572659076156] | ALoss [287.35204349483524, 310.32608980375096] | ep_r -56 | L_data 0.48 | sum_rate 8.07 | idu 34.00 | ec 180.51 | N_D 2 | CS [14. 14.] | FX [0. 0.]
EP:125 | TD Error [102.41529774165653, 32.10711423262254] | ALoss [285.11444225940073, 303.4186055643575] | ep_r -54 | L_data 0.59 | sum_rate 3.32 | idu 14.00 | ec 167.34 | N_D 6 | CS [0. 0.] | FX [0. 0.]
EP:126 | TD Error [106.06692173335698, 32.89265383016337] | ALoss [282.4338999928294, 305.44365138035795] | ep_r -60 | L_data 0.53 | sum_rate 4.75 | idu 20.00 | ec 177.09 | N_D 3 | CS [0. 0.] | FX [39.  0.]
EP:127 | TD Error [94.26603511997037, 32.660681636897955] | ALoss [285.3579435701018, 300.5360989108548] | ep_r -60 | L_data 0.46 | sum_rate 8.31 | idu 35.00 | ec 187.15 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:128 | TD Error [84.17609048056435, 33.92881919525482] | ALoss [285.82238684167396, 296.0798863307103] | ep_r -47 | L_data 0.64 | sum_rate 0.24 | idu 1.00 | ec 158.18 | N_D 8 | CS [0. 0.] | FX [358.   0.]
EP:129 | TD Error [76.04694545566738, 34.5626272674088] | ALoss [283.9478885067569, 292.64537260225126] | ep_r -58 | L_data 0.49 | sum_rate 5.70 | idu 24.00 | ec 164.46 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:130 | TD Error [81.679462409996, 33.86466677967723] | ALoss [285.8437190556026, 297.79840133621263] | ep_r -56 | L_data 0.49 | sum_rate 6.17 | idu 26.00 | ec 170.31 | N_D 2 | CS [9. 9.] | FX [0. 0.]
EP:131 | TD Error [80.1042130438836, 32.58216165376829] | ALoss [280.67899397965317, 302.9059155566114] | ep_r -69 | L_data 0.54 | sum_rate 4.27 | idu 18.00 | ec 166.34 | N_D 4 | CS [0. 0.] | FX [0. 0.]
EP:132 | TD Error [78.14821431925009, 32.86669957220971] | ALoss [277.1564016427908, 307.3613688862407] | ep_r -58 | L_data 0.53 | sum_rate 4.99 | idu 21.00 | ec 179.93 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:133 | TD Error [77.80679984764382, 34.82117000183502] | ALoss [284.0649852466869, 309.7696794477495] | ep_r -82 | L_data 0.45 | sum_rate 7.84 | idu 33.00 | ec 176.77 | N_D 1 | CS [0. 0.] | FX [211.   0.]
EP:134 | TD Error [72.49851340371055, 34.30663212100704] | ALoss [288.05304195926146, 311.1988920198454] | ep_r -60 | L_data 0.47 | sum_rate 6.89 | idu 29.00 | ec 172.66 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:135 | TD Error [74.16456836086887, 32.82635608657852] | ALoss [288.3298491974334, 305.95580454091805] | ep_r -63 | L_data 0.44 | sum_rate 9.02 | idu 38.00 | ec 182.92 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:136 | TD Error [79.03353096412255, 33.15880181334474] | ALoss [289.8976985843746, 301.0597872891269] | ep_r -53 | L_data 0.58 | sum_rate 3.32 | idu 14.00 | ec 166.78 | N_D 5 | CS [4. 4.] | FX [0. 0.]
EP:137 | TD Error [80.01468517063381, 34.87208203764467] | ALoss [296.17717688805334, 297.5263332248806] | ep_r -68 | L_data 0.59 | sum_rate 2.14 | idu 9.00 | ec 177.74 | N_D 6 | CS [0. 0.] | FX [0. 0.]
EP:138 | TD Error [77.2261867199268, 33.736958499912255] | ALoss [302.78094988507587, 298.6172666140012] | ep_r -64 | L_data 0.45 | sum_rate 8.79 | idu 37.00 | ec 189.15 | N_D 1 | CS [4. 4.] | FX [0. 0.]
EP:139 | TD Error [82.11162192909629, 32.84969291820393] | ALoss [295.31673816296006, 294.22001332407825] | ep_r -50 | L_data 0.51 | sum_rate 5.46 | idu 23.00 | ec 165.99 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:140 | TD Error [86.24167804927616, 33.986538376365154] | ALoss [293.4389653925176, 296.54457127345313] | ep_r -74 | L_data 0.48 | sum_rate 6.65 | idu 28.00 | ec 194.09 | N_D 1 | CS [0. 0.] | FX [49.  0.]
EP:141 | TD Error [84.25808013092865, 34.91249573409379] | ALoss [296.079809869086, 299.2578237802237] | ep_r -66 | L_data 0.54 | sum_rate 5.22 | idu 22.00 | ec 169.69 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:142 | TD Error [86.57660754696353, 36.154606096989866] | ALoss [297.73381388508955, 304.2923651970588] | ep_r -63 | L_data 0.45 | sum_rate 8.31 | idu 35.00 | ec 185.13 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:143 | TD Error [90.94500266731559, 35.46793023927824] | ALoss [302.6036336710165, 302.7878535953792] | ep_r -71 | L_data 0.41 | sum_rate 9.02 | idu 38.00 | ec 187.99 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:144 | TD Error [91.96045903559332, 35.159304433054736] | ALoss [303.6684738906113, 302.70691683194735] | ep_r -62 | L_data 0.48 | sum_rate 7.12 | idu 30.00 | ec 184.40 | N_D 1 | CS [8. 8.] | FX [0. 0.]
EP:145 | TD Error [92.39934879725988, 35.49449351403144] | ALoss [306.0426835737505, 297.777657888986] | ep_r -54 | L_data 0.60 | sum_rate 1.19 | idu 5.00 | ec 168.40 | N_D 6 | CS [0. 0.] | FX [0. 0.]
EP:146 | TD Error [88.71786919364204, 37.004068381302844] | ALoss [310.84185498339554, 282.2405226609328] | ep_r -73 | L_data 0.46 | sum_rate 7.60 | idu 32.00 | ec 181.01 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:147 | TD Error [88.80256604052686, 39.49008278175072] | ALoss [318.2777202046001, 277.75113000402916] | ep_r -60 | L_data 0.52 | sum_rate 5.70 | idu 24.00 | ec 175.69 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:148 | TD Error [84.4887099366088, 38.60716060825161] | ALoss [330.7701158094835, 282.32262009840747] | ep_r -75 | L_data 0.46 | sum_rate 8.07 | idu 34.00 | ec 174.90 | N_D 1 | CS [3. 3.] | FX [39.  0.]
EP:149 | TD Error [112.52827139596243, 34.94638153556343] | ALoss [348.2565129572576, 282.510551612694] | ep_r -104 | L_data 0.48 | sum_rate 6.89 | idu 29.00 | ec 201.36 | N_D 1 | CS [4. 4.] | FX [248.   0.]
EP:150 | TD Error [109.78525636960696, 34.1053927523511] | ALoss [360.03848214773507, 283.2753147426304] | ep_r -65 | L_data 0.44 | sum_rate 10.69 | idu 45.00 | ec 186.61 | N_D 1 | CS [5. 5.] | FX [0. 0.]
EP:151 | TD Error [105.15664793275572, 35.17174212487189] | ALoss [360.4691599904002, 290.8146006520335] | ep_r -65 | L_data 0.55 | sum_rate 3.80 | idu 16.00 | ec 172.55 | N_D 4 | CS [0. 0.] | FX [0. 0.]
EP:152 | TD Error [105.45438731800427, 34.946429267868055] | ALoss [371.4783711161885, 292.2789203899128] | ep_r -64 | L_data 0.40 | sum_rate 10.69 | idu 45.00 | ec 190.78 | N_D 0 | CS [0. 0.] | FX [0. 0.]
EP:153 | TD Error [109.60031555892228, 34.624141276775894] | ALoss [371.3082713185252, 297.59148703469384] | ep_r -71 | L_data 0.42 | sum_rate 8.55 | idu 36.00 | ec 189.97 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:154 | TD Error [111.87717626764105, 35.03526997732949] | ALoss [373.24292547052556, 287.32896229746814] | ep_r -61 | L_data 0.52 | sum_rate 4.51 | idu 19.00 | ec 169.08 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:155 | TD Error [111.36634447476962, 35.9754089885182] | ALoss [367.53197272698003, 292.41848334160954] | ep_r -71 | L_data 0.50 | sum_rate 6.17 | idu 26.00 | ec 172.36 | N_D 2 | CS [5. 5.] | FX [0. 0.]
EP:156 | TD Error [113.13550389658559, 34.46422937604693] | ALoss [370.84740271935095, 293.58793199598256] | ep_r -65 | L_data 0.48 | sum_rate 7.60 | idu 32.00 | ec 182.38 | N_D 2 | CS [7. 7.] | FX [0. 0.]
EP:157 | TD Error [112.74138792268522, 35.41330772537094] | ALoss [369.2015390005502, 292.83418037650824] | ep_r -64 | L_data 0.52 | sum_rate 4.51 | idu 19.00 | ec 182.05 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:158 | TD Error [114.97146442577198, 36.953783775543] | ALoss [369.0862246883975, 296.1053198510474] | ep_r -58 | L_data 0.41 | sum_rate 11.16 | idu 47.00 | ec 186.34 | N_D 0 | CS [0. 0.] | FX [0. 0.]
EP:159 | TD Error [113.59059064181058, 37.32935596203113] | ALoss [367.0700068973995, 302.1050345223624] | ep_r -71 | L_data 0.45 | sum_rate 6.89 | idu 29.00 | ec 186.53 | N_D 2 | CS [0. 0.] | FX [57. 79.]
EP:160 | TD Error [114.8601930372484, 43.93779958330549] | ALoss [370.7992926872932, 297.0393701147485] | ep_r -54 | L_data 0.59 | sum_rate 3.09 | idu 13.00 | ec 168.95 | N_D 6 | CS [0. 0.] | FX [0. 0.]
EP:161 | TD Error [114.44308724722544, 41.41215309920487] | ALoss [375.97887586046767, 298.6929758778819] | ep_r -70 | L_data 0.45 | sum_rate 8.79 | idu 37.00 | ec 182.33 | N_D 1 | CS [11. 11.] | FX [0. 0.]
EP:162 | TD Error [121.14636043735318, 39.96859478640866] | ALoss [380.0999555254316, 300.31986647385816] | ep_r -60 | L_data 0.46 | sum_rate 9.02 | idu 38.00 | ec 184.35 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:163 | TD Error [122.8637145820793, 41.89989294800963] | ALoss [378.22903646646324, 295.8520134040764] | ep_r -62 | L_data 0.49 | sum_rate 6.17 | idu 26.00 | ec 169.19 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:164 | TD Error [126.46531361704702, 39.95951119383851] | ALoss [385.23990730948736, 290.7794391887409] | ep_r -66 | L_data 0.48 | sum_rate 7.12 | idu 30.00 | ec 161.40 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:165 | TD Error [130.9978469635223, 37.53560460268796] | ALoss [383.5128707352218, 291.6673625141948] | ep_r -64 | L_data 0.46 | sum_rate 7.12 | idu 30.00 | ec 170.46 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:166 | TD Error [124.83879068776682, 37.326771094963384] | ALoss [386.8104020003434, 290.03069004359895] | ep_r -62 | L_data 0.62 | sum_rate 1.42 | idu 6.00 | ec 148.07 | N_D 7 | CS [0. 0.] | FX [0. 0.]
EP:167 | TD Error [120.04756334516314, 40.32730343958715] | ALoss [383.2663359589629, 289.1917340776899] | ep_r -59 | L_data 0.54 | sum_rate 4.51 | idu 19.00 | ec 163.66 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:168 | TD Error [121.13323805787108, 40.895788319461] | ALoss [383.64887255078906, 300.35258912230347] | ep_r -69 | L_data 0.51 | sum_rate 5.22 | idu 22.00 | ec 185.20 | N_D 3 | CS [4. 4.] | FX [0. 0.]
EP:169 | TD Error [120.87454857002129, 40.22420182356706] | ALoss [377.6298521424864, 297.2227602109804] | ep_r -69 | L_data 0.46 | sum_rate 8.31 | idu 35.00 | ec 172.74 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:170 | TD Error [100.02102047199017, 38.37752135102446] | ALoss [357.6634381243756, 300.77667958872183] | ep_r -61 | L_data 0.48 | sum_rate 7.12 | idu 30.00 | ec 186.61 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:171 | TD Error [90.98620516675098, 38.27768912682166] | ALoss [348.3314679705061, 299.59161343417327] | ep_r -60 | L_data 0.50 | sum_rate 6.65 | idu 28.00 | ec 173.38 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:172 | TD Error [92.31870326557598, 37.92627420244398] | ALoss [349.2578482918449, 303.20251010586094] | ep_r -62 | L_data 0.45 | sum_rate 8.79 | idu 37.00 | ec 199.63 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:173 | TD Error [88.33103139536244, 38.64884757042884] | ALoss [345.48174676885617, 302.25466986016914] | ep_r -56 | L_data 0.51 | sum_rate 5.94 | idu 25.00 | ec 162.14 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:174 | TD Error [84.81740137913845, 38.483477935448036] | ALoss [341.478157950448, 296.74425772591667] | ep_r -57 | L_data 0.48 | sum_rate 6.89 | idu 29.00 | ec 167.05 | N_D 2 | CS [5. 5.] | FX [0. 0.]
EP:175 | TD Error [83.13578002197997, 37.63147047540167] | ALoss [341.48130531577794, 296.39712585388247] | ep_r -66 | L_data 0.44 | sum_rate 9.50 | idu 40.00 | ec 188.64 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:176 | TD Error [79.64696328909127, 37.02815063945302] | ALoss [340.2921909023594, 295.8675156020737] | ep_r -66 | L_data 0.49 | sum_rate 6.17 | idu 26.00 | ec 182.97 | N_D 2 | CS [6. 6.] | FX [0. 0.]
EP:177 | TD Error [77.5253559611775, 36.96464029630343] | ALoss [337.16534716504196, 298.8480414848823] | ep_r -68 | L_data 0.44 | sum_rate 7.84 | idu 33.00 | ec 192.97 | N_D 1 | CS [14. 14.] | FX [0. 0.]
EP:178 | TD Error [77.70503480665452, 38.91636387332455] | ALoss [340.15641889848433, 298.19687545120894] | ep_r -64 | L_data 0.51 | sum_rate 5.94 | idu 25.00 | ec 180.31 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:179 | TD Error [72.49212080948837, 40.280523787964356] | ALoss [335.88109723528424, 294.9127523477499] | ep_r -59 | L_data 0.49 | sum_rate 6.17 | idu 26.00 | ec 167.45 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:180 | TD Error [71.28501115812288, 38.50761839059683] | ALoss [334.10740736314466, 294.8907851486892] | ep_r -60 | L_data 0.51 | sum_rate 5.70 | idu 24.00 | ec 175.35 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:181 | TD Error [69.69625666806033, 41.23505629025973] | ALoss [331.8785062593656, 296.7057173173506] | ep_r -66 | L_data 0.48 | sum_rate 8.07 | idu 34.00 | ec 191.84 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:182 | TD Error [69.87974820627676, 38.636926702447944] | ALoss [333.18562894624904, 298.3741308740088] | ep_r -67 | L_data 0.50 | sum_rate 4.99 | idu 21.00 | ec 173.35 | N_D 2 | CS [0. 0.] | FX [82.  0.]
EP:183 | TD Error [69.80954885720969, 36.30704343759573] | ALoss [329.9881885692433, 304.32220221185065] | ep_r -63 | L_data 0.45 | sum_rate 8.55 | idu 36.00 | ec 187.96 | N_D 1 | CS [11. 11.] | FX [0. 0.]
EP:184 | TD Error [71.87244366122769, 36.43925072691896] | ALoss [323.40546056726475, 308.13326501989224] | ep_r -54 | L_data 0.51 | sum_rate 5.70 | idu 24.00 | ec 172.15 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:185 | TD Error [74.44108865454004, 37.00177480028821] | ALoss [322.8176988416857, 306.4709527228143] | ep_r -60 | L_data 0.54 | sum_rate 5.22 | idu 22.00 | ec 192.25 | N_D 4 | CS [0. 0.] | FX [0. 0.]
EP:186 | TD Error [70.54975103403066, 37.49764358604347] | ALoss [320.33212057717674, 309.25923261918746] | ep_r -56 | L_data 0.50 | sum_rate 6.65 | idu 28.00 | ec 168.60 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:187 | TD Error [73.48022625186702, 37.3144034920158] | ALoss [320.327050634912, 306.70113885748043] | ep_r -54 | L_data 0.61 | sum_rate 1.66 | idu 7.00 | ec 143.98 | N_D 6 | CS [0. 0.] | FX [129.   0.]
EP:188 | TD Error [69.60271870387304, 40.135306086811745] | ALoss [317.1453782423631, 302.32933201442114] | ep_r -44 | L_data 0.63 | sum_rate 1.42 | idu 6.00 | ec 152.06 | N_D 7 | CS [0. 0.] | FX [0. 0.]
EP:189 | TD Error [70.6212033663358, 40.53762378940335] | ALoss [314.6221286647922, 295.79888105059] | ep_r -67 | L_data 0.53 | sum_rate 4.99 | idu 21.00 | ec 164.47 | N_D 3 | CS [6. 6.] | FX [48.  0.]
EP:190 | TD Error [75.65366044173112, 40.17609850248019] | ALoss [310.4624377697498, 301.00891567538906] | ep_r -54 | L_data 0.49 | sum_rate 6.41 | idu 27.00 | ec 171.03 | N_D 2 | CS [8. 8.] | FX [0. 0.]
EP:191 | TD Error [75.15179622852123, 39.824156367695416] | ALoss [308.4543589954967, 298.82017799095433] | ep_r -52 | L_data 0.50 | sum_rate 6.41 | idu 27.00 | ec 168.08 | N_D 2 | CS [2. 2.] | FX [0. 0.]
EP:192 | TD Error [75.42299564068134, 38.11544838771001] | ALoss [310.2929900909637, 295.84672633274926] | ep_r -58 | L_data 0.42 | sum_rate 8.55 | idu 36.00 | ec 178.67 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:193 | TD Error [72.4414384253137, 39.412265869049165] | ALoss [312.31289871017657, 297.6166958956571] | ep_r -56 | L_data 0.52 | sum_rate 5.22 | idu 22.00 | ec 158.34 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:194 | TD Error [71.41798943930215, 38.542617992206765] | ALoss [313.4508753575526, 295.98787360710577] | ep_r -57 | L_data 0.51 | sum_rate 5.94 | idu 25.00 | ec 157.54 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:195 | TD Error [70.3238429565887, 39.11974399692409] | ALoss [314.41891769119553, 296.9858676784641] | ep_r -55 | L_data 0.54 | sum_rate 5.22 | idu 22.00 | ec 150.86 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:196 | TD Error [70.25277338018427, 39.2199646723973] | ALoss [313.2250082071249, 296.6084720638248] | ep_r -59 | L_data 0.51 | sum_rate 5.22 | idu 22.00 | ec 156.49 | N_D 2 | CS [4. 4.] | FX [0. 0.]
EP:197 | TD Error [65.04203586978512, 38.12044365470345] | ALoss [308.8519376741423, 298.7900446416377] | ep_r -56 | L_data 0.51 | sum_rate 5.22 | idu 22.00 | ec 151.04 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:198 | TD Error [61.75315472986791, 39.16135275018561] | ALoss [306.97742949189484, 295.3501827457211] | ep_r -51 | L_data 0.53 | sum_rate 5.70 | idu 24.00 | ec 147.32 | N_D 3 | CS [0. 0.] | FX [10.  0.]
EP:199 | TD Error [61.031654782823985, 41.0153625061462] | ALoss [306.0435233101859, 292.5450106838962] | ep_r -46 | L_data 0.61 | sum_rate 1.66 | idu 7.00 | ec 130.55 | N_D 7 | CS [0. 0.] | FX [216.   0.]
EP:200 | TD Error [62.076300919234576, 42.54553985214614] | ALoss [304.4568466201767, 288.42403037636194] | ep_r -58 | L_data 0.51 | sum_rate 5.22 | idu 22.00 | ec 154.55 | N_D 2 | CS [5. 5.] | FX [0. 0.]
EP:201 | TD Error [65.70542078847056, 40.557940080092024] | ALoss [306.35052398773104, 287.0619364461222] | ep_r -64 | L_data 0.44 | sum_rate 9.26 | idu 39.00 | ec 177.63 | N_D 1 | CS [18. 18.] | FX [0. 0.]
EP:202 | TD Error [67.69992235204676, 38.88533340133987] | ALoss [306.5813852895152, 283.4334591494931] | ep_r -58 | L_data 0.44 | sum_rate 9.02 | idu 38.00 | ec 167.70 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:203 | TD Error [64.63808819202038, 38.87843082096431] | ALoss [305.79429957249783, 286.0087764103572] | ep_r -68 | L_data 0.53 | sum_rate 4.99 | idu 21.00 | ec 156.58 | N_D 3 | CS [0. 0.] | FX [0. 1.]
EP:204 | TD Error [61.1672751210429, 38.4837063685521] | ALoss [307.7780816595514, 285.38349580717136] | ep_r -58 | L_data 0.55 | sum_rate 4.04 | idu 17.00 | ec 151.10 | N_D 4 | CS [0. 0.] | FX [0. 0.]
EP:205 | TD Error [61.0524945273385, 39.02936680095417] | ALoss [308.98566899409184, 287.4696647651665] | ep_r -65 | L_data 0.44 | sum_rate 9.26 | idu 39.00 | ec 171.62 | N_D 1 | CS [3. 3.] | FX [0. 0.]
EP:206 | TD Error [64.35503297323709, 38.88360714983869] | ALoss [312.8054874202945, 283.27770261354857] | ep_r -63 | L_data 0.47 | sum_rate 6.65 | idu 28.00 | ec 158.40 | N_D 2 | CS [12. 12.] | FX [0. 0.]
EP:207 | TD Error [66.53135826918748, 40.048205016495345] | ALoss [313.1279625525841, 290.7878661560607] | ep_r -62 | L_data 0.53 | sum_rate 4.75 | idu 20.00 | ec 144.90 | N_D 3 | CS [0. 0.] | FX [0. 0.]
EP:208 | TD Error [70.20251546015629, 41.55824289884005] | ALoss [316.7487066766242, 290.9709877524819] | ep_r -56 | L_data 0.53 | sum_rate 5.46 | idu 23.00 | ec 139.90 | N_D 3 | CS [24. 24.] | FX [0. 0.]
EP:209 | TD Error [76.77071133288709, 42.90021992587186] | ALoss [320.2497932975228, 292.52622115433394] | ep_r -71 | L_data 0.46 | sum_rate 6.65 | idu 28.00 | ec 158.46 | N_D 1 | CS [4. 4.] | FX [0. 0.]
EP:210 | TD Error [75.45024694810499, 41.856103066321495] | ALoss [320.72500265847435, 298.14147873001025] | ep_r -59 | L_data 0.42 | sum_rate 10.45 | idu 44.00 | ec 185.21 | N_D 1 | CS [1. 1.] | FX [0. 0.]
EP:211 | TD Error [97.01060200023365, 41.199558660105154] | ALoss [340.3579519845389, 301.51581972105043] | ep_r -100 | L_data 0.52 | sum_rate 5.46 | idu 23.00 | ec 162.24 | N_D 3 | CS [11. 11.] | FX [287.   0.]
EP:212 | TD Error [94.14774055366631, 38.99436895997374] | ALoss [352.2309148980902, 307.998171780612] | ep_r -64 | L_data 0.40 | sum_rate 9.50 | idu 40.00 | ec 177.49 | N_D 1 | CS [5. 5.] | FX [0. 0.]
EP:213 | TD Error [95.0936820976265, 38.78277740707169] | ALoss [352.3656416825362, 301.717592588076] | ep_r -59 | L_data 0.49 | sum_rate 7.36 | idu 31.00 | ec 153.82 | N_D 2 | CS [3. 3.] | FX [0. 0.]
EP:214 | TD Error [102.55625960114715, 40.17805630343777] | ALoss [365.9962773432622, 306.92323935829796] | ep_r -79 | L_data 0.51 | sum_rate 6.41 | idu 27.00 | ec 147.60 | N_D 2 | CS [0. 0.] | FX [239.   0.]
EP:215 | TD Error [102.24955180165294, 42.741936013891504] | ALoss [366.7530551723667, 309.98082785744526] | ep_r -59 | L_data 0.48 | sum_rate 7.84 | idu 33.00 | ec 187.10 | N_D 2 | CS [0. 0.] | FX [0. 0.]
EP:216 | TD Error [102.92932496275697, 44.275027659032254] | ALoss [370.5182113418808, 313.62831681258194] | ep_r -74 | L_data 0.51 | sum_rate 6.17 | idu 26.00 | ec 186.77 | N_D 2 | CS [8. 8.] | FX [0. 0.]
EP:217 | TD Error [108.46788074062778, 41.37174080611466] | ALoss [369.1564612755409, 314.232178405091] | ep_r -59 | L_data 0.49 | sum_rate 6.17 | idu 26.00 | ec 174.54 | N_D 1 | CS [0. 0.] | FX [0. 0.]
EP:218 | TD Error [105.65228586263589, 40.695193990960824] | ALoss [371.10765089402787, 308.866781259512] | ep_r -52 | L_data 0.57 | sum_rate 3.09 | idu 13.00 | ec 150.26 | N_D 6 | CS [0. 0.] | FX [0. 0.]
EP:219 | TD Error [105.83938074635935, 38.16886658911462] | ALoss [367.3191121622518, 307.4048159177249] | ep_r -58 | L_data 0.45 | sum_rate 8.55 | idu 36.00 | ec 164.16 | N_D 1 | CS [9. 9.] | FX [0. 0.]
